Pitcher,Date,PitchCall,TaggedPitchType,PlateLocHeight,PlateLocSide,PlayResult,Angle,TaggedHitType,ExitSpeed,Strikes,Balls,xwOBACON_value,PitchofPA,woba_value,Run_Value,BatterSide,RelSpeed,InducedVertBreak,HorzBreak,SpinAxis,SpinRate,RelHeight,RelSide,Extension,wStuff_plus_2,Stuff_plus,VertApprAngle,pitchzone
Pitcher 3,2024-04-12,StrikeSwinging,Slider,0.4161,0.55284,Undefined,NA,Undefined,NA,2,0,NA,3,0,-0.18075752399999997,Right,80.70895,6.55512,5.74181,228.180707,2485.412772,5.76595,-1.01219,5.29748,158.829116821599,113.34169143290036,-9.182086,Waste
Pitcher 3,2024-04-12,BallCalled,Slider,0.02404,-0.06784,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Right,79.98475,4.73008,8.24248,248.235131,2428.358119,5.7992,-1.12641,5.16272,161.51318703563106,113.73397861802813,-9.850002,Waste
Pitcher 3,2024-04-12,BallCalled,Slider,0.19237,-0.55172,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,79.66472,4.03996,6.6537,247.775437,2515.296569,5.86131,-1.14012,4.99397,148.01149294257743,111.76065409673568,-9.771024,Waste
Pitcher 3,2024-04-12,BallCalled,Slider,2.83884,-1.04537,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,78.74426,0.90854,9.23398,274.179273,2526.433227,5.84444,-1.26463,5.02305,89.60182568885776,103.22385657503818,-7.485649,Shadow
Pitcher 3,2024-04-12,StrikeCalled,Slider,2.19498,-0.33325,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,79.27047,5.8374,6.41819,236.862021,2603.028109,5.79123,-1.19452,5.09625,164.8866726394848,114.22702651397599,-7.643433,Heart
Pitcher 3,2024-04-12,InPlay,Slider,1.92946,-0.29699,Double,12.903028,LineDrive,100.05686,1,2,0.871,4,1.25,0.717454982,Right,79.17974,2.53536,4.01299,256.715977,2583.641073,5.74069,-1.11985,4.94384,115.16510184641277,106.96002770575777,-8.139349,Heart
Pitcher 1,2024-04-14,InPlay,Curveball,2.17442,0.59135,Out,-41.730095,GroundBall,80.40643,2,1,0.081,4,0,-0.20351400899999997,Right,78.87836,-11.01879,-18.16269,55.217044,2697.294504,5.47877,1.6997,5.21247,117.70019750059055,107.33054168598375,-8.849964,Shadow
Pitcher 1,2024-04-14,BallCalled,Cutter,1.23962,-1.98039,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,86.74518,6.65717,-8.88083,121.183932,2520.798026,5.53681,1.69493,5.68355,176.44707116147535,115.91662322103615,-7.561236,Waste
Pitcher 1,2024-04-14,StrikeCalled,Cutter,2.83447,-0.9244,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,86.05993,11.28264,-5.77366,150.357655,2582.558522,5.5707700000000004,1.69983,5.50562,167.66585904317014,114.63321529605308,-5.488585,Shadow
Pitcher 1,2024-04-14,BallCalled,Cutter,1.42712,-1.2953,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,86.43243,6.39347,-7.33748,125.14342,2574.05631,5.54637,1.70583,5.84083,166.58663533561815,114.47548260033393,-7.401031,Chase
Pitcher 1,2024-04-14,StrikeCalled,Curveball,1.91386,-0.29843,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,78.97806,-11.76304,-17.33119,52.308331,2690.419674,5.57226,1.68485,5.18136,116.87371141115645,107.2097475652203,-9.287363,Heart
Pitcher 1,2024-04-14,BallCalled,Curveball,3.91477,-0.7762,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,78.03762,-12.80387,-16.18702,48.300379,2685.451454,5.77687,1.62599,5.54238,132.05793441760673,109.42898015847072,-7.593203,Chase
Pitcher 1,2024-04-14,BallCalled,Cutter,4.34223,-0.21239,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,85.64013,4.56465,-7.26559,114.581337,2626.122423,5.62079,1.75925,5.35488,162.22817825041773,113.83847733403542,-4.630417,Chase
Pitcher 1,2024-04-14,StrikeCalled,Cutter,2.3462,-1.24483,Undefined,NA,Undefined,NA,0,2,NA,3,0,-0.066045674,Right,84.80238,7.1837,-6.02563,135.060687,2497.202457,5.58827,1.73298,5.75435,151.87720537912162,112.32564283746136,-6.482117,Chase
Pitcher 1,2024-04-14,InPlay,Cutter,3.43603,-0.71777,Single,4.916682,GroundBall,87.55264,1,2,0.378,4,0.9,0.42845498200000004,Right,83.5986,7.51134,-7.24268,131.060101,2497.274855,5.68177,1.77523,5.40496,162.8647362252051,113.93151273035049,-5.521635,Shadow
Pitcher 1,2024-04-14,HitByPitch,Curveball,1.60678,-1.39933,Undefined,NA,Undefined,NA,1,0,NA,2,0.7,0.38858133799999994,Left,79.42606,-11.86835,-18.42308,53.720763,2707.815384,5.41047,1.76749,5.20262,118.53315707466956,107.45228193142606,-9.418582,Chase
Pitcher 1,2024-04-14,InPlay,Curveball,2.76964,-0.19521,Double,10.474619,LineDrive,97.62017,1,1,0.766,3,1.25,0.767277684,Left,77.81939,-9.84831,-21.22718,61.668664,2636.774321,5.45118,1.7818,5.14268,174.1991313538485,115.58807817222913,-8.196312,Heart
Pitcher 1,2024-04-16,StrikeCalled,Curveball,2.88169,0.89824,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Left,78.2549,-13.01796,-18.38761,51.516702,2597.062573,5.37611,1.82656,5.40638,146.2630096042185,111.5051065318986,-8.245351,Shadow
Pitcher 1,2024-04-16,BallCalled,Cutter,3.9806,-0.39066,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,85.8279,6.38339,-6.20032,130.341682,2475.685879,5.39755,1.5946,5.41305,145.9412780527559,111.4580842282233,-4.543971,Chase
Pitcher 1,2024-04-16,BallCalled,Cutter,1.4333,-1.21786,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,86.57734,8.96335,-7.18969,137.544698,2397.681387,5.34467,1.65351,5.75528,141.5818814172206,110.82094164302967,-6.885692,Chase
Pitcher 1,2024-04-16,InPlay,Curveball,2.08062,-1.19828,Out,-56.882476,GroundBall,58.93458,2,2,0.178,5,0,-0.24428350499999998,Right,80.04988,-9.37819,-16.43458,56.359258,2640.831904,5.32044,1.67987,5.40169,109.20476615561284,106.08890172017931,-8.518198,Chase
Pitcher 1,2024-04-16,StrikeCalled,Curveball,2.25934,-0.33745000000000003,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,79.57373,-15.12241,-12.49792,36.709521,2683.591447,5.36301,1.65532,5.36491,156.48482055336328,112.9990635167736,-8.964524,Heart
Pitcher 1,2024-04-16,FoulBallNotFieldable,Cutter,1.93692,-0.09738,Undefined,-35.315013,Undefined,107.06492,1,1,0.136,3,0,-0.06520830700000001,Left,86.36988,3.85772,-5.96863,114.439311,2660.783011,5.42077,1.68009,5.42288,146.50777698614385,111.54088022618,-6.918875,Heart
Pitcher 1,2024-04-16,InPlay,Curveball,1.98609,0.04344,Out,40.245299,FlyBall,77.13293,2,2,0.027,5,0,-0.24428350499999998,Left,78.45732,-14.25918,-18.14088,48.641463,2548.385107,5.37724,1.7032,5.60053,175.10320155872895,115.72021150986552,-9.329085,Heart
Pitcher 1,2024-04-16,BallCalled,Curveball,1.6249,-0.26913,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,79.32593,-14.46343,-18.20186,48.553253,2697.766743,5.42279,1.6453,5.37961,180.47357535852038,116.50511229598888,-9.640106,Shadow
Pitcher 1,2024-04-16,InPlay,Cutter,1.79824,-0.59458,Out,31.754486,FlyBall,80.16774,1,1,0.054,3,0,-0.26872231599999996,Right,86.62844,6.40611,-6.74945,128.619709,2575.751282,5.405,1.51801,5.73191,150.49500887720302,112.12362950256556,-6.749343,Shadow
Pitcher 3,2024-04-19,InPlay,Slider,2.08165,1.26497,Out,-19.199335,GroundBall,64.61399,1,0,0.048,2,0,-0.24041866199999998,Left,83.37555,8.25682,8.0820900000000009,230.697254,2642.699086,5.70837,-0.78762,4.89991,216.38089150818433,121.75310465632437,-7.110355,Chase
Pitcher 3,2024-04-19,StrikeSwinging,Slider,3.75372,-0.19751,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,80.57184,10.0676,3.13347,199.799376,2585.699309,5.77126,-0.93493,5.18861,175.4882357869957,115.77648574322757,-5.379648,Shadow
Pitcher 3,2024-04-19,InPlay,Slider,1.57694,0.10469,Out,58.504194,Popup,73.54174,1,0,0.03,2,0,-0.24041866199999998,Right,81.88358,9.55575,2.90524,199.575863,2508.04483,5.81055,-1.0219800000000001,4.95078,201.8044247819725,119.62269798095495,-7.636174,Shadow
Pitcher 3,2024-04-19,StrikeSwinging,Slider,1.31881,0.18173,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,82.38246,6.34197,4.09591,220.110992,2496.907282,5.75318,-1.00372,5.08779,178.85178919665378,116.268082010793,-8.131275,Shadow
Pitcher 3,2024-04-19,StrikeSwinging,Slider,0.35627,0.19133,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Right,82.67735,5.41158,4.26063,227.137639,2574.59745,5.73521,-0.98273,5.03943,183.11928646746532,116.89179315037313,-9.158824,Waste
Pitcher 3,2024-04-19,InPlay,Slider,2.56149,0.35516,Double,17.217236,LineDrive,96.99505,0,0,0.462,1,1.25,0.750304003,Left,80.65087,7.21044,2.15874,200.553766,2362.754251,5.89723,-1.03608,4.96545,147.42618385556383,111.67510892247984,-7.043603,Heart
Pitcher 3,2024-04-19,StrikeCalled,Slider,2.74098,0.90655,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,81.33769,6.93008,2.64138,205.502691,2371.208051,5.91115,-0.95972,4.96539,166.78193061034497,114.50402575587093,-6.811621,Shadow
Pitcher 3,2024-04-19,FoulBallNotFieldable,Slider,2.50054,-0.15531,Undefined,NA,Undefined,NA,2,1,NA,4,0,0,Right,81.62259,7.99437,5.63674,220.746776,2454.715922,5.73107,-1.10704,4.9064,184.79855388033292,117.13722454148456,-6.7819,Heart
Pitcher 3,2024-04-19,BallCalled,Slider,1.51279,0.58632,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,81.47928,6.05622,3.25862,215.696033,2379.913729,5.73472,-1.04001,5.11657,160.68464590890034,113.61288414565979,-8.027789,Shadow
Pitcher 3,2024-04-19,BallCalled,Slider,2.57485,-1.31944,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,81.1396,6.72906,3.22299,213.41187,2436.073791,5.74684,-1.26546,5.10736,152.45625234473752,112.41027277858984,-7.044556,Chase
Pitcher 3,2024-04-19,BallinDirt,Slider,1.32939,-1.37364,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Right,81.07239,0.28028,7.20272,280.385598,2426.312116,5.65852,-1.04136,5.01754,136.7662825274109,110.1171233437498,-8.716466,Chase
Pitcher 3,2024-04-19,InPlay,Slider,2.2996,0.55707,Error,-5.643826,GroundBall,89.37005,2,3,0.242,6,0,-0.048505049,Right,81.65218,2.13953,6.30985,264.655972,2446.017279,5.8060600000000004,-1.03615,5.08565,142.47654447258122,110.95170008958239,-7.627262,Heart
Pitcher 3,2024-04-19,HitByPitch,Slider,0.65838,1.72811,Undefined,NA,Undefined,NA,0,0,NA,1,0.7,0.34330400299999997,Right,82.39782,3.05906,7.3052,257.834811,2391.307305,5.73416,-1.07865,5.07846,173.42462166641013,115.47488060252661,-9.084238,Waste
Pitcher 3,2024-04-19,StrikeSwinging,Slider,0.67894,0.92657,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,81.67436,8.34674,4.70055,214.702801,2497.121461,5.77318,-1.05805,5.07787,178.78341612760502,116.25808902377817,-8.730106,Chase
Pitcher 3,2024-04-19,StrikeSwinging,Slider,1.7044,0.05978,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,80.51143,7.33953,-0.00472,179.954172,2438.738589,5.84386,-1.03035,5.2506,151.77450473606643,112.31063274347638,-7.875435,Shadow
Pitcher 3,2024-04-19,StrikeSwinging,Slider,0.69896,0.36209,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,81.69162,7.40335,3.74028,212.179011,2532.59224,5.7456,-1.27994,5.21721,168.20350883476686,114.71179488097874,-8.724987,Chase
Pitcher 3,2024-04-19,FoulBallNotFieldable,Slider,1.1573,0.28224,Undefined,23.212887,Undefined,90.4275,2,0,0.191,3,0,0,Right,81.50452,10.5756,-1.17717,172.682933,2354.822873,5.82202,-1.00792,5.24774,150.28576898354117,112.09304828733806,-8.041293,Chase
Pitcher 3,2024-04-19,BallCalled,Slider,0.69737,2.06333,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,80.6545,10.35906,3.07504,199.596541,2379.01348,5.91704,-0.97423,4.99996,186.80182268506002,117.43000998217543,-8.834167,Waste
Pitcher 3,2024-04-19,StrikeCalled,Slider,2.89394,-0.7839,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,82.26309,6.41406,0.1863,182.088601,2255.992366,5.8149,-1.15429,5.03032,130.40421505213348,109.18728271274772,-6.482284,Shadow
Pitcher 3,2024-04-19,BallCalled,Slider,2.1736,-2.09937,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,81.20456,6.92071,-1.16492,168.187612,2414.845147,5.71038,-1.37425,4.95001,146.53608085237138,111.54501694509017,-7.186198,Waste
Pitcher 3,2024-04-19,BallinDirt,Slider,1.0456,0.55003,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,79.91918,9.36815,3.05229,201.64808,2407.23893,5.76171,-1.14997,5.15286,153.87732602810075,112.61796816308139,-8.450699,Chase
Pitcher 3,2024-04-19,BallCalled,Slider,1.46425,-0.00572,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,79.6237,11.63331,4.17355,202.251001,2490.919146,5.79958,-1.10778,5.2617,133.8852067021064,109.69604303082068,-7.775418,Shadow
Pitcher 3,2024-04-19,StrikeCalled,Slider,1.91904,-0.32684,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,80.59521,6.74272,5.95111,229.285737,2474.029961,5.76743,-1.27194,5.03621,165.53935436805168,114.32241845892037,-7.696297,Heart
Pitcher 3,2024-04-19,BallinDirt,Slider,1.14551,-1.02838,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Right,80.85392,7.32189,5.41894,223.450277,2467.746321,5.73621,-1.20341,4.98617,173.7817038786714,115.52706954124172,-8.384209,Chase
Pitcher 3,2024-04-19,StrikeSwinging,Slider,2.45283,-0.42324,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Right,80.73337,14.35922,1.9076,188.452132,2430.304168,5.79903,-1.15919,5.18386,178.37415124330477,116.19827338684198,-6.444079,Heart
Pitcher 3,2024-04-19,InPlay,Slider,1.48574,0.35057,Single,11.376471,LineDrive,99.1685,0,0,0.867,1,0.9,0.461304003,Right,79.59279,7.07516,5.22481,223.725453,2517.351887,5.74105,-1.18577,5.11754,159.16617546055673,113.39095384936343,-8.174739,Shadow
Pitcher 3,2024-04-19,InPlay,Slider,2.13286,0.14196,Out,48.628033,Popup,94.7313,0,1,0.01,2,0,-0.32324804199999996,Right,79.87915,9.71473,0.85402,186.127236,2421.306612,5.76328,-1.09998,5.04513,162.98054475057256,113.94843859175035,-7.329708,Heart
Pitcher 2,2024-04-19,BallCalled,Slider,1.60297,0.33073,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Left,82.71565,5.52823,-10.43233,112.471654,2133.595242,5.61104,2.11593,5.40147,190.16311680217495,117.92127604544608,-7.621577,Shadow
Pitcher 2,2024-04-19,BallinDirt,Slider,0.78046,-0.75322,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Left,82.67504,-0.49587,-10.55138,80.900576,2313.334665,5.56835,2.05164,5.46597,158.97947352869173,113.363666643937,-8.967628,Chase
Pitcher 2,2024-04-19,StrikeCalled,Slider,1.57868,-1.04458,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,82.78173,-3.55504,-3.09142,31.966826,2228.07116,5.65057,1.93654,5.49435,157.35630828720338,113.12643480095024,-8.574127,Shadow
Pitcher 2,2024-04-19,BallCalled,Slider,1.53714,-1.52972,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,82.72982,-1.90134,-8.71374,68.980907,2354.812909,5.68455,1.86004,5.57919,159.1909591365754,113.39457607893537,-8.53272,Chase
Pitcher 2,2024-04-19,BallCalled,Slider,1.35834,-1.31199,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,83.76924,1.54646,-9.64067,91.215616,2489.59163,5.73026,1.84663,5.58654,182.8154274163316,116.84738298136128,-8.334572,Chase
Pitcher 2,2024-04-19,BallCalled,Slider,0.29462,-0.80629,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Right,83.15766,-1.23453,-3.37418,54.078826,2374.640277,5.62619,2.0588,5.47199,161.73012643392136,113.76568514547056,-9.571139,Waste
Pitcher 2,2024-04-19,BallCalled,Slider,0.86846,-1.35629,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Right,83.80062,-1.18087,-10.73052,76.523419,2189.521479,5.69644,1.94878,5.60652,194.56329838410886,118.56437950742104,-9.074281,Chase
Pitcher 2,2024-04-19,BallCalled,Slider,1.6087,-2.02135,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Right,84.6794,-1.51378,-6.87874,67.990052,2441.487236,5.7907,1.5965,5.53915,186.0872999337606,117.3255797339086,-8.304435,Waste
Pitcher 2,2024-04-21,StrikeCalled,Slider,1.83268,-1.2533,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,84.95344,-0.5198,-8.93327,78.564171,2266.102662,5.6046,1.71373,5.24525,174.8187965850551,115.6786446290978,-7.768408,Chase
Pitcher 2,2024-04-21,BallinDirt,Slider,0.75379,0.30945,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Left,84.43955,5.95792,-3.10437,144.967986,2220.869731,5.4536,2.03905,5.19525,133.2105739306263,109.59744285652744,-8.30691,Chase
Pitcher 2,2024-04-21,BallCalled,Slider,1.27517,-2.31989,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,84.3224,3.6487,-5.75083,111.700493,2342.208429,5.67987,1.96007,5.15787,155.3846429346711,112.83826832634936,-8.132297,Waste
Pitcher 2,2024-04-21,StrikeCalled,Slider,3.2599,0.00817,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,81.77597,2.64477,-10.30229,96.679628,2289.95551,5.62167,2.03029,4.99956,125.95733275092284,108.5373537610323,-6.331639,Shadow
Pitcher 2,2024-04-21,StrikeSwinging,Slider,2.58142,-0.90005,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,85.13315,3.12173,-9.46812,99.79896,2284.054998,5.72759,1.70057,5.51035,207.12919435563776,120.40093353402911,-6.868452,Shadow
Pitcher 2,2024-04-21,BallCalled,Slider,1.37158,-2.3425,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Right,85.84992,2.59106,-3.96811,106.675707,2387.103002,5.67252,1.70921,5.32271,140.75403739121225,110.69994905461307,-8.030551,Waste
Pitcher 2,2024-04-21,InPlay,Slider,1.98792,-1.29594,Single,-27.086174,GroundBall,52.17088,2,1,0.116,4,0.9,0.5434859910000001,Right,83.62179,0.94024,-5.83859,84.766283,2376.313229,5.66348,1.75257,5.4416,155.80038672127554,112.89903087977618,-7.72521,Chase
Pitcher 2,2024-04-21,StrikeSwinging,Slider,3.04025,-1.29073,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,84.76659,3.53099,-8.68843,104.74478,2425.624395,5.54779,1.84835,5.0941,208.8558835475402,120.65329580053792,-6.082968,Chase
Pitcher 2,2024-04-21,BallCalled,Slider,1.37044,-2.55026,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,86.90069,-1.45118,-7.33512,69.861828,2373.835052,5.44837,1.84458,5.19644,174.85615146809192,115.68410418892626,-8.005092,Waste
Pitcher 2,2024-04-21,BallinDirt,Slider,0.59091,-2.05519,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Right,83.4213,3.46063,-10.63969,102.532224,2546.764072,5.42688,1.80128,5.50718,193.09254903040346,118.34942383264871,-8.563571,Waste
Pitcher 2,2024-04-21,StrikeCalled,Slider,1.88462,-1.27547,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,83.01317,3.51776,-8.49768,105.332941,2357.208877,5.43856,1.86763,5.29206,168.2254803903282,114.71500610833002,-7.287965,Chase
Pitcher 2,2024-04-21,StrikeSwinging,Slider,2.09094,-0.49347,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,84.34593,2.28858,-3.69319,105.608695,2228.951954,5.48494,1.82602,5.24523,120.47081204882514,107.73547765841803,-7.157286,Heart
Pitcher 2,2024-04-21,StrikeSwinging,Slider,2.62983,-0.68668,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Right,83.73889,1.48528,-5.63461,92.272175,2411.412398,5.48171,1.84677,5.38521,135.54414956782375,109.93850391119476,-6.710192,Shadow
Pitcher 2,2024-04-21,StrikeCalled,Slider,1.8274,-0.27674,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Left,84.09735,2.80626,-5.60548,104.248871,2255.457315,5.49615,2.06521,5.21862,125.37920140496315,108.45285764123821,-7.471929,Shadow
Pitcher 2,2024-04-21,BallCalled,Slider,4.239,0.70409,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,81.54824,2.96008,-8.65008,100.808725,2243.373269,5.52671,2.00307,5.00491,119.55864470724602,107.60216089311032,-5.144814,Chase
Pitcher 2,2024-04-21,FoulBallNotFieldable,Slider,2.6505,0.2298,Undefined,27.032576,Undefined,64.44264,0,1,0.78,2,0,-0.054525726,Right,81.3583,-0.55689,-9.83032,77.748915,2206.66738,5.47172,1.997,5.37141,80.0800006941203,101.83220522965348,-7.190694,Heart
Pitcher 2,2024-04-21,StrikeSwinging,Slider,0.9912,-1.82953,Undefined,NA,Undefined,NA,2,2,NA,5,0,-0.24428350499999998,Right,84.46598,-3.13512,-8.74906,62.589215,2495.28819,5.52469,1.83317,5.35306,185.1751981681548,117.19227255278159,-8.882629,Waste
Pitcher 1,2024-04-23,StrikeCalled,Cutter,2.66622,-0.70618,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,86.33571,6.48142,-3.51752,146.803211,2472.65057,5.43965,1.65643,5.26373,112.31516788885716,106.54349889657657,-5.923592,Shadow
Pitcher 1,2024-04-23,FoulBallNotFieldable,Cutter,3.403,-0.83889,Undefined,31.360495,Undefined,83.52326,2,1,0.042,4,0,0,Right,86.41954,6.60678,-5.26004,136.321328,2440.80192,5.41951,1.6104,5.41649,135.4093512169502,109.91880261375938,-5.105613,Shadow
Pitcher 1,2024-04-23,BallCalled,Curveball,0.95706,-1.70283,Undefined,NA,Undefined,NA,2,1,NA,5,0,0.04076949600000001,Right,79.66488,-15.84324,-17.31174,44.910335,2800.78921,5.39963,1.62984,5.5762,208.1766147307536,120.55401805039219,-10.374816,Waste
Pitcher 1,2024-04-23,StrikeSwinging,Cutter,1.27073,-2.15962,Undefined,NA,Undefined,NA,2,2,NA,7,0,-0.24428350499999998,Right,85.97516,5.16945,-8.19008,115.808304,2534.085853,5.28648,1.63161,5.68944,171.0353824068082,115.12568409535402,-7.419288,Waste
Pitcher 1,2024-04-23,FoulBallNotFieldable,Curveball,2.15917,-0.91352,Undefined,16.730841,Undefined,77.09063,0,0,0.824,1,0,-0.045277334999999995,Right,79.96676,-19.08442,-19.9267,43.704179,2741.051592,5.33812,1.62508,5.56216,249.23951975185545,126.5555195534763,-9.424342,Shadow
Pitcher 1,2024-04-23,BallinDirt,Curveball,0.67514,-1.64371,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Left,79.81626,-14.3591,-16.76603,46.40217,2713.110155,5.35862,1.60809,5.63659,205.54791125798883,120.16982292744964,-10.519555,Chase
Pitcher 1,2024-04-23,BallCalled,Curveball,3.43486,0.73135,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Left,78.89112,-15.80312,-19.63186,48.309775,2714.666237,5.3291,1.74069,5.41966,178.9187107239113,116.27786284939216,-7.840701,Shadow
Pitcher 1,2024-04-23,StrikeSwinging,Curveball,2.17815,-0.80631,Undefined,NA,Undefined,NA,2,2,NA,5,0,-0.24428350499999998,Left,78.50972,-17.12871,-17.41528,42.820609,2808.886937,5.30528,1.67983,5.28666,137.61978115369138,110.24186545066772,-9.272503,Shadow
Pitcher 1,2024-04-23,BallCalled,Cutter,1.44631,-0.11075,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,84.73806,6.4787,-3.04457,149.743871,2558.568144,5.38008,1.55292,5.56063,143.66570355544076,111.12550026323109,-7.328326,Shadow
Pitcher 1,2024-04-23,StrikeCalled,Curveball,2.56574,-0.89671,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,79.16639,-10.06973,-21.69793,61.49145,2807.183574,5.41448,1.61342,5.15686,168.32662877334917,114.72978933354078,-8.316081,Shadow
Pitcher 1,2024-04-23,StrikeSwinging,Cutter,1.29264,-0.9653,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,85.52324,9.63512,-0.77571,174.701981,2560.194112,5.31808,1.61423,5.62773,128.25433738563532,108.87306982302876,-7.092029,Shadow
